Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,145533,-,-,-,39.77,-121.86,-8,65,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,Cloud Type,Temperature
2006,1,26,0,30,0,0,4,7.4
2006,1,26,1,30,0,0,4,6.9
2006,1,26,2,30,0,0,4,6.5
2006,1,26,3,30,0,0,4,6.300000000000001
2006,1,26,4,30,0,0,1,6.2
2006,1,26,5,30,0,0,4,6
2006,1,26,6,30,0,0,4,6
2006,1,26,7,30,2,0,4,6.5
2006,1,26,8,30,16,0,4,7.4
2006,1,26,9,30,119,2,4,8.3
2006,1,26,10,30,157,1,4,9.200000000000001
2006,1,26,11,30,309,50,3,9.8
2006,1,26,12,30,419,339,8,9.700000000000001
2006,1,26,13,30,378,325,7,9.5
2006,1,26,14,30,183,23,8,9.4
2006,1,26,15,30,103,9,7,8.9
2006,1,26,16,30,13,0,6,7.800000000000001
2006,1,26,17,30,0,0,6,7.1000000000000005
2006,1,26,18,30,0,0,7,7
2006,1,26,19,30,0,0,4,6.6000000000000005
2006,1,26,20,30,0,0,4,6.2
2006,1,26,21,30,0,0,4,6.1000000000000005
2006,1,26,22,30,0,0,1,6
2006,1,26,23,30,0,0,4,5.800000000000001
2006,1,27,0,30,0,0,4,5.800000000000001
2006,1,27,1,30,0,0,1,5.9
2006,1,27,2,30,0,0,4,6
2006,1,27,3,30,0,0,7,6
2006,1,27,4,30,0,0,7,5.800000000000001
2006,1,27,5,30,0,0,7,5.6000000000000005
2006,1,27,6,30,0,0,7,5.5
2006,1,27,7,30,3,0,4,5.9
2006,1,27,8,30,5,0,4,6.6000000000000005
2006,1,27,9,30,119,11,8,7.4
2006,1,27,10,30,234,23,4,8.3
2006,1,27,11,30,137,0,4,9.200000000000001
2006,1,27,12,30,127,0,4,9.9
2006,1,27,13,30,494,799,1,10.200000000000001
2006,1,27,14,30,262,57,2,9.8
2006,1,27,15,30,172,33,3,9
2006,1,27,16,30,79,49,7,8.1
2006,1,27,17,30,0,0,8,7.800000000000001
2006,1,27,18,30,0,0,7,7.800000000000001
2006,1,27,19,30,0,0,8,7.800000000000001
2006,1,27,20,30,0,0,6,7.7
2006,1,27,21,30,0,0,6,7.6000000000000005
2006,1,27,22,30,0,0,8,7.6000000000000005
2006,1,27,23,30,0,0,7,7.5
2006,1,28,0,30,0,0,7,7.4
2006,1,28,1,30,0,0,7,7.300000000000001
2006,1,28,2,30,0,0,7,7.2
2006,1,28,3,30,0,0,6,7.2
2006,1,28,4,30,0,0,6,7.2
2006,1,28,5,30,0,0,6,7.2
2006,1,28,6,30,0,0,6,7.1000000000000005
2006,1,28,7,30,5,0,6,7.1000000000000005
2006,1,28,8,30,22,0,6,7.300000000000001
2006,1,28,9,30,71,2,7,7.5
2006,1,28,10,30,41,0,7,7.7
2006,1,28,11,30,48,0,4,7.9
2006,1,28,12,30,103,0,4,8.1
2006,1,28,13,30,120,0,4,8.4
2006,1,28,14,30,61,0,4,8.8
2006,1,28,15,30,30,0,8,9.1
2006,1,28,16,30,20,0,8,9.4
2006,1,28,17,30,0,0,7,9.600000000000001
2006,1,28,18,30,0,0,8,9.700000000000001
2006,1,28,19,30,0,0,7,9.600000000000001
2006,1,28,20,30,0,0,8,9.3
2006,1,28,21,30,0,0,7,9
2006,1,28,22,30,0,0,7,8.6
2006,1,28,23,30,0,0,7,8.200000000000001
2006,1,29,0,30,0,0,7,7.9
2006,1,29,1,30,0,0,1,7.7
2006,1,29,2,30,0,0,4,7.5
2006,1,29,3,30,0,0,1,7.4
2006,1,29,4,30,0,0,3,7.300000000000001
2006,1,29,5,30,0,0,4,7.2
2006,1,29,6,30,0,0,4,7.2
2006,1,29,7,30,7,0,7,8
2006,1,29,8,30,53,3,8,9.3
2006,1,29,9,30,217,127,8,10.3
2006,1,29,10,30,192,8,4,11.100000000000001
2006,1,29,11,30,121,2,8,11.700000000000001
2006,1,29,12,30,190,16,8,12
2006,1,29,13,30,197,3,4,12
2006,1,29,14,30,59,0,8,11.700000000000001
2006,1,29,15,30,66,0,4,11.200000000000001
2006,1,29,16,30,105,404,1,10.100000000000001
2006,1,29,17,30,0,0,1,9.3
2006,1,29,18,30,0,0,4,9.1
2006,1,29,19,30,0,0,8,9.200000000000001
2006,1,29,20,30,0,0,7,9.4
2006,1,29,21,30,0,0,7,9.600000000000001
2006,1,29,22,30,0,0,7,9.700000000000001
2006,1,29,23,30,0,0,7,9.8
2006,1,30,0,30,0,0,4,9.700000000000001
2006,1,30,1,30,0,0,7,9.600000000000001
2006,1,30,2,30,0,0,7,9.5
2006,1,30,3,30,0,0,7,9.4
2006,1,30,4,30,0,0,7,9.200000000000001
2006,1,30,5,30,0,0,7,9.1
2006,1,30,6,30,0,0,6,9
2006,1,30,7,30,5,0,6,9
2006,1,30,8,30,7,0,6,9.1
2006,1,30,9,30,131,14,7,9.600000000000001
2006,1,30,10,30,93,1,8,10.200000000000001
2006,1,30,11,30,48,0,7,11.200000000000001
2006,1,30,12,30,104,0,4,12
2006,1,30,13,30,132,0,3,12.600000000000001
2006,1,30,14,30,36,0,3,12.9
2006,1,30,15,30,169,68,7,12.3
2006,1,30,16,30,4,0,4,11
2006,1,30,17,30,0,0,7,9.8
2006,1,30,18,30,0,0,0,8.5
2006,1,30,19,30,0,0,0,7.2
2006,1,30,20,30,0,0,0,6.2
2006,1,30,21,30,0,0,0,5.5
2006,1,30,22,30,0,0,0,4.800000000000001
2006,1,30,23,30,0,0,1,4.2
2006,1,31,0,30,0,0,0,3.8000000000000003
2006,1,31,1,30,0,0,0,3.4000000000000004
2006,1,31,2,30,0,0,0,3.2
2006,1,31,3,30,0,0,0,3.2
2006,1,31,4,30,0,0,7,2.9000000000000004
2006,1,31,5,30,0,0,6,3
2006,1,31,6,30,0,0,6,3.7
2006,1,31,7,30,7,0,6,5.2
2006,1,31,8,30,69,6,6,7.2
2006,1,31,9,30,243,185,7,9.200000000000001
2006,1,31,10,30,281,131,7,10.3
2006,1,31,11,30,293,70,7,10.3
2006,1,31,12,30,161,5,7,10.8
2006,1,31,13,30,94,1,8,11
2006,1,31,14,30,113,3,7,10.4
2006,1,31,15,30,55,1,8,9.5
2006,1,31,16,30,12,0,7,8.5
2006,1,31,17,30,0,0,8,7.7
2006,1,31,18,30,0,0,1,7.6000000000000005
2006,1,31,19,30,0,0,8,7.6000000000000005
2006,1,31,20,30,0,0,6,7.5
2006,1,31,21,30,0,0,7,7.6000000000000005
2006,1,31,22,30,0,0,7,7.5
2006,1,31,23,30,0,0,6,7.6000000000000005
2006,2,1,0,30,0,0,7,7.6000000000000005
2006,2,1,1,30,0,0,8,7.7
2006,2,1,2,30,0,0,8,7.800000000000001
2006,2,1,3,30,0,0,4,7.9
2006,2,1,4,30,0,0,7,8
2006,2,1,5,30,0,0,7,8.1
2006,2,1,6,30,0,0,7,8.200000000000001
2006,2,1,7,30,7,0,7,8.4
2006,2,1,8,30,37,1,7,8.8
2006,2,1,9,30,51,0,7,9.200000000000001
2006,2,1,10,30,177,18,7,9.600000000000001
2006,2,1,11,30,98,1,7,10
2006,2,1,12,30,165,8,7,10.200000000000001
2006,2,1,13,30,54,0,7,10.4
2006,2,1,14,30,47,0,7,10.5
2006,2,1,15,30,26,0,7,10.5
2006,2,1,16,30,9,0,6,10.600000000000001
2006,2,1,17,30,0,0,7,10.700000000000001
2006,2,1,18,30,0,0,7,10.9
2006,2,1,19,30,0,0,7,11
2006,2,1,20,30,0,0,7,11
2006,2,1,21,30,0,0,6,11.100000000000001
2006,2,1,22,30,0,0,7,11
2006,2,1,23,30,0,0,7,11
2006,2,2,0,30,0,0,6,11
2006,2,2,1,30,0,0,7,11.100000000000001
2006,2,2,2,30,0,0,7,11.200000000000001
2006,2,2,3,30,0,0,7,11.200000000000001
2006,2,2,4,30,0,0,7,11.200000000000001
2006,2,2,5,30,0,0,8,11.200000000000001
2006,2,2,6,30,0,0,7,11.200000000000001
2006,2,2,7,30,5,0,7,11.4
2006,2,2,8,30,26,0,4,12
2006,2,2,9,30,36,0,3,13.100000000000001
2006,2,2,10,30,99,0,3,14.4
2006,2,2,11,30,184,1,4,15.4
2006,2,2,12,30,140,0,4,16
2006,2,2,13,30,132,0,4,16.2
2006,2,2,14,30,168,3,4,16
2006,2,2,15,30,133,6,4,15.4
2006,2,2,16,30,62,6,8,13.9
2006,2,2,17,30,0,0,7,12.700000000000001
2006,2,2,18,30,0,0,4,12.100000000000001
2006,2,2,19,30,0,0,1,11.5
2006,2,2,20,30,0,0,4,11.100000000000001
2006,2,2,21,30,0,0,4,10.700000000000001
2006,2,2,22,30,0,0,4,10.4
2006,2,2,23,30,0,0,4,10.200000000000001
2006,2,3,0,30,0,0,7,10.200000000000001
2006,2,3,1,30,0,0,3,10.3
2006,2,3,2,30,0,0,3,10.5
2006,2,3,3,30,0,0,3,10.5
2006,2,3,4,30,0,0,4,10.4
2006,2,3,5,30,0,0,3,10.3
2006,2,3,6,30,0,0,3,10.5
2006,2,3,7,30,12,0,3,11.8
2006,2,3,8,30,181,634,0,13.9
2006,2,3,9,30,344,786,1,15.700000000000001
2006,2,3,10,30,343,170,4,16.900000000000002
2006,2,3,11,30,447,338,3,17.6
2006,2,3,12,30,446,281,3,18
2006,2,3,13,30,414,234,2,18.1
2006,2,3,14,30,426,748,1,17.7
2006,2,3,15,30,244,235,2,16.5
2006,2,3,16,30,78,3,3,14.4
2006,2,3,17,30,0,0,7,13
2006,2,3,18,30,0,0,7,12.8
2006,2,3,19,30,0,0,7,12.8
2006,2,3,20,30,0,0,3,12.9
2006,2,3,21,30,0,0,3,12.9
2006,2,3,22,30,0,0,3,12.700000000000001
2006,2,3,23,30,0,0,4,12.5
2006,2,4,0,30,0,0,7,12.3
2006,2,4,1,30,0,0,7,12.100000000000001
2006,2,4,2,30,0,0,7,11.700000000000001
2006,2,4,3,30,0,0,7,11.4
2006,2,4,4,30,0,0,7,11
2006,2,4,5,30,0,0,8,10.4
2006,2,4,6,30,0,0,3,9.700000000000001
2006,2,4,7,30,19,2,8,10.3
2006,2,4,8,30,150,195,8,11.4
2006,2,4,9,30,360,809,0,12.200000000000001
2006,2,4,10,30,491,868,1,12.9
2006,2,4,11,30,575,914,0,13.5
2006,2,4,12,30,597,922,0,13.700000000000001
2006,2,4,13,30,558,908,0,13.600000000000001
2006,2,4,14,30,460,862,0,13.200000000000001
2006,2,4,15,30,314,764,0,12.3
2006,2,4,16,30,139,544,0,10.3
2006,2,4,17,30,0,0,0,8.4
2006,2,4,18,30,0,0,0,7.4
2006,2,4,19,30,0,0,0,6.6000000000000005
2006,2,4,20,30,0,0,0,5.9
2006,2,4,21,30,0,0,0,5.300000000000001
2006,2,4,22,30,0,0,0,4.7
2006,2,4,23,30,0,0,0,4.2
2006,2,5,0,30,0,0,0,3.8000000000000003
2006,2,5,1,30,0,0,0,3.5
2006,2,5,2,30,0,0,0,3.2
2006,2,5,3,30,0,0,0,3
2006,2,5,4,30,0,0,0,2.7
2006,2,5,5,30,0,0,0,2.5
2006,2,5,6,30,0,0,0,2.8000000000000003
2006,2,5,7,30,35,312,0,4.4
2006,2,5,8,30,207,713,0,7.300000000000001
2006,2,5,9,30,384,865,0,10.600000000000001
2006,2,5,10,30,525,951,0,13.700000000000001
2006,2,5,11,30,604,971,0,15.9
2006,2,5,12,30,622,972,0,17.1
2006,2,5,13,30,582,959,0,17.5
2006,2,5,14,30,478,910,0,17.1
2006,2,5,15,30,330,822,0,15.100000000000001
2006,2,5,16,30,153,635,1,12.100000000000001
2006,2,5,17,30,0,0,3,10
2006,2,5,18,30,0,0,3,8.9
2006,2,5,19,30,0,0,3,8.1
2006,2,5,20,30,0,0,4,7.4
2006,2,5,21,30,0,0,1,6.800000000000001
2006,2,5,22,30,0,0,1,6.4
2006,2,5,23,30,0,0,4,6.1000000000000005
2006,2,6,0,30,0,0,4,5.800000000000001
2006,2,6,1,30,0,0,4,5.7
2006,2,6,2,30,0,0,7,5.6000000000000005
2006,2,6,3,30,0,0,7,5.7
2006,2,6,4,30,0,0,7,5.800000000000001
2006,2,6,5,30,0,0,7,6.1000000000000005
2006,2,6,6,30,0,0,7,6.6000000000000005
2006,2,6,7,30,21,1,7,7.9
2006,2,6,8,30,74,1,4,10.200000000000001
2006,2,6,9,30,314,409,8,12.8
2006,2,6,10,30,406,437,7,15.3
2006,2,6,11,30,447,359,7,17.1
2006,2,6,12,30,479,452,8,18.2
2006,2,6,13,30,473,481,8,18.8
2006,2,6,14,30,459,817,1,18.8
2006,2,6,15,30,314,723,0,17.3
2006,2,6,16,30,142,517,0,14.200000000000001
2006,2,6,17,30,0,0,3,12
2006,2,6,18,30,0,0,3,11.5
2006,2,6,19,30,0,0,3,11.3
2006,2,6,20,30,0,0,8,11
2006,2,6,21,30,0,0,4,10.4
2006,2,6,22,30,0,0,1,9.9
2006,2,6,23,30,0,0,0,9.5
2006,2,7,0,30,0,0,0,9.1
2006,2,7,1,30,0,0,0,8.8
2006,2,7,2,30,0,0,0,8.5
2006,2,7,3,30,0,0,0,8.1
2006,2,7,4,30,0,0,0,7.9
2006,2,7,5,30,0,0,0,7.7
2006,2,7,6,30,0,0,1,7.800000000000001
2006,2,7,7,30,34,252,1,9
2006,2,7,8,30,200,649,0,11.4
2006,2,7,9,30,371,805,0,14.4
2006,2,7,10,30,509,898,0,17.400000000000002
2006,2,7,11,30,593,932,0,19.8
2006,2,7,12,30,613,935,0,21.1
2006,2,7,13,30,574,927,0,21.8
2006,2,7,14,30,476,887,0,21.8
2006,2,7,15,30,328,799,0,20.1
2006,2,7,16,30,155,626,0,16.6
2006,2,7,17,30,0,0,0,14.100000000000001
2006,2,7,18,30,0,0,0,13.100000000000001
2006,2,7,19,30,0,0,0,12
2006,2,7,20,30,0,0,0,10.9
2006,2,7,21,30,0,0,0,10
2006,2,7,22,30,0,0,0,9.3
2006,2,7,23,30,0,0,0,8.700000000000001
2006,2,8,0,30,0,0,0,8.3
2006,2,8,1,30,0,0,0,7.9
2006,2,8,2,30,0,0,0,7.5
2006,2,8,3,30,0,0,0,7.2
2006,2,8,4,30,0,0,0,6.9
2006,2,8,5,30,0,0,0,6.800000000000001
2006,2,8,6,30,0,0,0,7.1000000000000005
2006,2,8,7,30,41,351,1,8.200000000000001
2006,2,8,8,30,216,726,0,10.5
2006,2,8,9,30,389,859,0,13.700000000000001
2006,2,8,10,30,524,916,0,16.7
2006,2,8,11,30,609,950,0,18.900000000000002
2006,2,8,12,30,628,953,0,20.3
2006,2,8,13,30,586,941,0,21
2006,2,8,14,30,487,902,0,21.1
2006,2,8,15,30,339,820,0,19.8
2006,2,8,16,30,162,651,0,16.7
2006,2,8,17,30,0,0,0,13.9
2006,2,8,18,30,0,0,1,12.3
2006,2,8,19,30,0,0,1,11.200000000000001
2006,2,8,20,30,0,0,0,10.3
2006,2,8,21,30,0,0,0,9.600000000000001
2006,2,8,22,30,0,0,0,9
2006,2,8,23,30,0,0,0,8.5
2006,2,9,0,30,0,0,0,8.1
2006,2,9,1,30,0,0,0,7.800000000000001
2006,2,9,2,30,0,0,0,7.7
2006,2,9,3,30,0,0,0,7.7
2006,2,9,4,30,0,0,0,7.5
2006,2,9,5,30,0,0,1,7.300000000000001
2006,2,9,6,30,0,0,1,7.4
2006,2,9,7,30,43,353,1,8.8
2006,2,9,8,30,217,716,0,11.5
2006,2,9,9,30,391,857,1,14.700000000000001
2006,2,9,10,30,529,928,0,17.900000000000002
2006,2,9,11,30,613,959,0,20.1
2006,2,9,12,30,632,962,0,21.5
2006,2,9,13,30,593,956,0,22.200000000000003
2006,2,9,14,30,494,918,0,22
2006,2,9,15,30,346,838,0,20.1
2006,2,9,16,30,167,668,0,16.7
2006,2,9,17,30,0,0,0,14.200000000000001
2006,2,9,18,30,0,0,1,12.9
2006,2,9,19,30,0,0,0,11.9
2006,2,9,20,30,0,0,0,11.100000000000001
2006,2,9,21,30,0,0,0,10.600000000000001
2006,2,9,22,30,0,0,0,10.200000000000001
2006,2,9,23,30,0,0,0,9.8
2006,2,10,0,30,0,0,0,9.5
2006,2,10,1,30,0,0,0,9.200000000000001
2006,2,10,2,30,0,0,0,8.9
2006,2,10,3,30,0,0,0,8.6
2006,2,10,4,30,0,0,0,8.3
2006,2,10,5,30,0,0,0,8.200000000000001
2006,2,10,6,30,0,0,1,8.5
2006,2,10,7,30,46,365,1,10
2006,2,10,8,30,221,722,0,12.5
2006,2,10,9,30,396,859,0,15.5
2006,2,10,10,30,531,925,0,18.3
2006,2,10,11,30,615,954,0,20.400000000000002
2006,2,10,12,30,638,962,0,21.5
2006,2,10,13,30,598,945,0,21.900000000000002
2006,2,10,14,30,498,905,0,22
2006,2,10,15,30,349,825,0,20.8
2006,2,10,16,30,170,650,0,17.900000000000002
2006,2,10,17,30,0,0,0,15
2006,2,10,18,30,0,0,0,13.100000000000001
2006,2,10,19,30,0,0,1,11.9
2006,2,10,20,30,0,0,0,11.100000000000001
2006,2,10,21,30,0,0,0,10.3
2006,2,10,22,30,0,0,3,9.700000000000001
2006,2,10,23,30,0,0,0,9.3
2006,2,11,0,30,0,0,3,8.9
2006,2,11,1,30,0,0,8,8.700000000000001
2006,2,11,2,30,0,0,7,8.5
2006,2,11,3,30,0,0,7,8.3
2006,2,11,4,30,0,0,7,8.1
2006,2,11,5,30,0,0,7,8
2006,2,11,6,30,0,0,7,8.200000000000001
2006,2,11,7,30,30,5,7,9.8
2006,2,11,8,30,217,679,0,12.600000000000001
2006,2,11,9,30,386,811,0,15.5
2006,2,11,10,30,519,879,0,17.900000000000002
2006,2,11,11,30,602,910,0,19.5
2006,2,11,12,30,625,920,0,20.3
2006,2,11,13,30,587,914,0,20.5
2006,2,11,14,30,489,878,0,20.400000000000002
2006,2,11,15,30,345,801,0,19.400000000000002
2006,2,11,16,30,169,628,1,17.3
2006,2,11,17,30,15,166,0,15.200000000000001
2006,2,11,18,30,0,0,3,13.700000000000001
2006,2,11,19,30,0,0,1,12.600000000000001
2006,2,11,20,30,0,0,0,11.9
2006,2,11,21,30,0,0,1,11.600000000000001
2006,2,11,22,30,0,0,0,11.200000000000001
2006,2,11,23,30,0,0,4,10.600000000000001
2006,2,12,0,30,0,0,1,10.100000000000001
2006,2,12,1,30,0,0,0,9.8
2006,2,12,2,30,0,0,0,9.5
2006,2,12,3,30,0,0,0,9
2006,2,12,4,30,0,0,0,8.5
2006,2,12,5,30,0,0,0,8
2006,2,12,6,30,0,0,1,8
2006,2,12,7,30,51,377,1,9.3
2006,2,12,8,30,228,717,0,11.8
2006,2,12,9,30,402,852,0,15
2006,2,12,10,30,541,924,0,18
2006,2,12,11,30,622,949,0,20
2006,2,12,12,30,645,957,0,21.1
2006,2,12,13,30,605,941,0,21.700000000000003
2006,2,12,14,30,503,899,0,21.6
2006,2,12,15,30,355,820,0,19.8
2006,2,12,16,30,176,651,0,16.6
2006,2,12,17,30,17,194,0,14.100000000000001
2006,2,12,18,30,0,0,0,13
2006,2,12,19,30,0,0,0,12
2006,2,12,20,30,0,0,0,11.100000000000001
2006,2,12,21,30,0,0,0,10.4
2006,2,12,22,30,0,0,0,9.8
2006,2,12,23,30,0,0,0,9.3
2006,2,13,0,30,0,0,0,8.9
2006,2,13,1,30,0,0,0,8.700000000000001
2006,2,13,2,30,0,0,0,8.5
2006,2,13,3,30,0,0,0,8.3
2006,2,13,4,30,0,0,0,8
2006,2,13,5,30,0,0,0,7.800000000000001
2006,2,13,6,30,0,0,0,8.1
2006,2,13,7,30,55,393,1,9.8
2006,2,13,8,30,234,729,0,12.700000000000001
2006,2,13,9,30,411,862,0,16.1
2006,2,13,10,30,549,930,0,19
2006,2,13,11,30,631,954,0,21.1
2006,2,13,12,30,654,962,0,22.200000000000003
2006,2,13,13,30,612,948,0,22.700000000000003
2006,2,13,14,30,510,907,0,22.6
2006,2,13,15,30,361,830,0,21.200000000000003
2006,2,13,16,30,180,664,0,18.3
2006,2,13,17,30,19,219,0,15.600000000000001
2006,2,13,18,30,0,0,0,14.200000000000001
2006,2,13,19,30,0,0,0,13.4
2006,2,13,20,30,0,0,0,12.5
2006,2,13,21,30,0,0,0,11.4
2006,2,13,22,30,0,0,0,10.5
2006,2,13,23,30,0,0,0,9.700000000000001
2006,2,14,0,30,0,0,0,9.1
2006,2,14,1,30,0,0,0,8.9
2006,2,14,2,30,0,0,8,8.9
2006,2,14,3,30,0,0,1,8.8
2006,2,14,4,30,0,0,0,8
2006,2,14,5,30,0,0,0,7.1000000000000005
2006,2,14,6,30,0,0,0,6.9
2006,2,14,7,30,61,443,1,8.200000000000001
2006,2,14,8,30,247,768,0,10.700000000000001
2006,2,14,9,30,422,883,0,13.3
2006,2,14,10,30,558,941,0,14.9
2006,2,14,11,30,644,969,0,15.5
2006,2,14,12,30,663,970,0,15.5
2006,2,14,13,30,623,963,0,15.200000000000001
2006,2,14,14,30,523,929,0,14.600000000000001
2006,2,14,15,30,373,855,0,13.200000000000001
2006,2,14,16,30,190,698,0,10.5
2006,2,14,17,30,22,260,0,8.1
2006,2,14,18,30,0,0,0,6.9
2006,2,14,19,30,0,0,0,6.1000000000000005
2006,2,14,20,30,0,0,0,5.300000000000001
2006,2,14,21,30,0,0,0,4.4
2006,2,14,22,30,0,0,0,3.7
2006,2,14,23,30,0,0,0,3.1
2006,2,15,0,30,0,0,0,2.6
2006,2,15,1,30,0,0,0,2
2006,2,15,2,30,0,0,0,1.5
2006,2,15,3,30,0,0,0,1.2000000000000002
2006,2,15,4,30,0,0,0,0.8
2006,2,15,5,30,0,0,8,0.5
2006,2,15,6,30,0,0,1,1.2000000000000002
2006,2,15,7,30,41,11,8,3.4000000000000004
2006,2,15,8,30,140,13,4,6.1000000000000005
2006,2,15,9,30,347,384,8,8.3
2006,2,15,10,30,567,943,0,9.700000000000001
2006,2,15,11,30,652,972,0,10.4
2006,2,15,12,30,676,978,0,10.700000000000001
2006,2,15,13,30,634,961,0,10.600000000000001
2006,2,15,14,30,533,926,0,10.200000000000001
2006,2,15,15,30,377,844,0,9.200000000000001
2006,2,15,16,30,192,677,0,7.2
2006,2,15,17,30,24,236,0,5.6000000000000005
2006,2,15,18,30,0,0,1,5.2
2006,2,15,19,30,0,0,0,4.7
2006,2,15,20,30,0,0,0,4.1000000000000005
2006,2,15,21,30,0,0,0,3.4000000000000004
2006,2,15,22,30,0,0,0,2.6
2006,2,15,23,30,0,0,0,1.9000000000000001
2006,2,16,0,30,0,0,0,1.4000000000000001
2006,2,16,1,30,0,0,0,1
2006,2,16,2,30,0,0,0,0.5
2006,2,16,3,30,0,0,1,0.2
2006,2,16,4,30,0,0,0,-0.1
2006,2,16,5,30,0,0,1,-0.30000000000000004
2006,2,16,6,30,0,0,1,0.5
2006,2,16,7,30,63,389,1,3.1
2006,2,16,8,30,246,713,1,5.9
2006,2,16,9,30,424,849,0,7.9
2006,2,16,10,30,561,914,0,9.1
2006,2,16,11,30,646,943,0,9.600000000000001
2006,2,16,12,30,668,948,0,9.600000000000001
2006,2,16,13,30,624,929,0,9.4
2006,2,16,14,30,523,890,0,8.9
2006,2,16,15,30,369,795,0,8.1
2006,2,16,16,30,186,604,0,6.2
2006,2,16,17,30,23,162,0,4.7
2006,2,16,18,30,0,0,7,4.5
2006,2,16,19,30,0,0,1,4.5
2006,2,16,20,30,0,0,7,4.3
2006,2,16,21,30,0,0,7,4
2006,2,16,22,30,0,0,7,3.6
2006,2,16,23,30,0,0,0,3.1
2006,2,17,0,30,0,0,0,2.7
2006,2,17,1,30,0,0,0,2.2
2006,2,17,2,30,0,0,0,1.7000000000000002
2006,2,17,3,30,0,0,0,1.4000000000000001
2006,2,17,4,30,0,0,1,1.3
2006,2,17,5,30,0,0,7,1.3
2006,2,17,6,30,0,0,7,2.2
2006,2,17,7,30,35,3,7,4.4
2006,2,17,8,30,203,327,8,6.5
2006,2,17,9,30,301,241,8,7.800000000000001
2006,2,17,10,30,390,253,7,8.4
2006,2,17,11,30,348,107,7,8.3
2006,2,17,12,30,360,96,7,8
2006,2,17,13,30,270,29,6,7.7
2006,2,17,14,30,233,25,6,7.2
2006,2,17,15,30,127,8,6,6.5
2006,2,17,16,30,63,3,6,5.5
2006,2,17,17,30,12,0,7,4.800000000000001
2006,2,17,18,30,0,0,7,4.6000000000000005
2006,2,17,19,30,0,0,7,4.3
2006,2,17,20,30,0,0,7,4.1000000000000005
2006,2,17,21,30,0,0,7,3.9000000000000004
2006,2,17,22,30,0,0,7,3.6
2006,2,17,23,30,0,0,7,3.4000000000000004
2006,2,18,0,30,0,0,4,3.2
2006,2,18,1,30,0,0,7,3
2006,2,18,2,30,0,0,4,2.8000000000000003
2006,2,18,3,30,0,0,4,2.7
2006,2,18,4,30,0,0,4,2.6
2006,2,18,5,30,0,0,4,2.4000000000000004
2006,2,18,6,30,0,0,4,2.6
2006,2,18,7,30,26,0,4,3.4000000000000004
2006,2,18,8,30,236,564,1,4.1000000000000005
2006,2,18,9,30,16,0,4,4.800000000000001
2006,2,18,10,30,78,0,4,5.800000000000001
2006,2,18,11,30,72,0,4,7
2006,2,18,12,30,29,0,4,7.7
2006,2,18,13,30,126,0,4,8
2006,2,18,14,30,55,0,4,7.9
2006,2,18,15,30,381,803,1,7.4
2006,2,18,16,30,197,634,0,6
2006,2,18,17,30,29,232,0,4.4
2006,2,18,18,30,0,0,0,3.3000000000000003
2006,2,18,19,30,0,0,4,2.7
2006,2,18,20,30,0,0,0,2.2
2006,2,18,21,30,0,0,0,1.8
2006,2,18,22,30,0,0,1,1.4000000000000001
2006,2,18,23,30,0,0,1,1.2000000000000002
2006,2,19,0,30,0,0,7,1
2006,2,19,1,30,0,0,1,0.8
2006,2,19,2,30,0,0,0,0.7000000000000001
2006,2,19,3,30,0,0,8,0.6000000000000001
2006,2,19,4,30,0,0,7,0.6000000000000001
2006,2,19,5,30,0,0,7,0.7000000000000001
2006,2,19,6,30,0,0,7,1.5
2006,2,19,7,30,17,0,4,3.6
2006,2,19,8,30,82,0,4,6.1000000000000005
2006,2,19,9,30,314,150,2,8.200000000000001
2006,2,19,10,30,574,918,0,9.5
2006,2,19,11,30,659,947,0,10
2006,2,19,12,30,682,952,0,10.200000000000001
2006,2,19,13,30,637,916,0,10.100000000000001
2006,2,19,14,30,532,867,0,9.8
2006,2,19,15,30,381,784,0,9.1
2006,2,19,16,30,200,631,0,7.7
2006,2,19,17,30,31,230,0,6.4
2006,2,19,18,30,0,0,0,5.7
2006,2,19,19,30,0,0,0,5.2
2006,2,19,20,30,0,0,7,4.5
2006,2,19,21,30,0,0,0,3.5
2006,2,19,22,30,0,0,0,2.4000000000000004
2006,2,19,23,30,0,0,0,1.5
2006,2,20,0,30,0,0,0,0.8
